,,Formula 1,,,,Formula 2,,,,Formula 3,,,,G+C difference
Ctu_MSK207,Cna_KPL3649,84.70,[81 - 87.8%],0.1085,94.79,35.40,[33 - 37.9%],0.1165,0.75,72.40,[69 - 75.7%],0.2124,82.3,1.51
Ctu_MSK207,Cna_KPL3804,83.80,[80 - 87%],0.1131,94.21,35.50,[33.1 - 38.1%],0.1159,0.78,71.80,[68.4 - 75.1%],0.2159,80.44,1.51
Ctu_MSK207,Cna_KPL4035,84.10,[80.3 - 87.2%],0.1119,94.37,35.30,[32.9 - 37.8%],0.1168,0.73,71.90,[68.4 - 75.1%],0.2156,80.6,1.60
Ctu_MSK207,Cna_KPL4072,84.50,[80.8 - 87.6%],0.1096,94.66,35.20,[32.8 - 37.7%],0.1174,0.7,72.10,[68.7 - 75.4%],0.2141,81.39,1.55
Ctu_MSK207,Cna_MSK071,84.20,[80.4 - 87.3%],0.1113,94.44,35.40,[33 - 37.9%],0.1165,0.75,72.00,[68.5 - 75.2%],0.2149,81,1.51
Ctu_MSK207,Cna_MSK185,87.10,[83.6 - 90%],0.0961,96.11,35.60,[33.1 - 38.1%],0.1158,0.79,74.50,[71 - 77.7%],0.2007,87.48,1.36
Ctu_MSK207,Cna_MSK194,84.30,[80.6 - 87.5%],0.1105,94.55,35.50,[33.1 - 38%],0.1161,0.77,72.20,[68.7 - 75.4%],0.2137,81.61,1.50
Ctu_MSK207,Ctu_DSM_44922,88.10,[84.6 - 90.9%],0.0912,96.54,63.40,[60.5 - 66.2%],0.0459,62.98,86.30,[83.2 - 88.9%],0.1329,98.69,0.27
Ctu_MSK207,Ctu_KPL3807,90.80,[87.6 - 93.2%],0.0766,97.55,64.00,[61.1 - 66.8%],0.0450,64.69,88.70,[85.8 - 91%],0.1181,99.21,0.08
Ctu_MSK207,Ctu_MSK207,100.00,[100 - NaN%],0.0000,99.62,100.00,[100 - NaN%],0.0000,98.3,100.00,[100 - NaN%],0.0000,99.99,0.00
Ctu_MSK207,Ctu_SK141,90.70,[87.5 - 93.1%],0.0771,97.52,62.60,[59.7 - 65.4%],0.0473,60.51,88.20,[85.3 - 90.7%],0.1207,99.14,0.01
Ctu_MSK207,Cyo_c21Ua_68,86.60,[83 - 89.5%],0.0989,95.85,35.90,[33.4 - 38.4%],0.1145,0.87,74.20,[70.8 - 77.4%],0.2021,86.96,1.32
Ctu_MSK207,Cyo_KPL2619,88.10,[84.7 - 90.9%],0.0910,96.55,36.00,[33.5 - 38.5%],0.1143,0.89,75.50,[72.1 - 78.7%],0.1948,89.57,1.37
Ctu_MSK207,Cyo_MSK136,83.70,[79.9 - 86.9%],0.1136,94.15,36.00,[33.5 - 38.5%],0.1142,0.89,72.00,[68.6 - 75.2%],0.2148,81.02,1.47
